JobID,ranked_resume_ids,matched_categories,category_rerank_applied
SEO-011,"[""18488289"", ""39166680"", ""23864858"", ""18442517"", ""42156237"", ""80679862"", ""18354623"", ""20210676"", ""20628003"", ""27981289""]","[""DIGITAL-MEDIA""]",True
SEO-012,"[""18488289"", ""39166680"", ""12085736"", ""80679862"", ""18354623"", ""23864858"", ""42156237"", ""24574164"", ""18442517"", ""50219114""]","[""DIGITAL-MEDIA""]",True
SEO-013,"[""39166680"", ""18488289"", ""23864858"", ""42156237"", ""18442517"", ""80679862"", ""12085736"", ""20628003"", ""27981289"", ""16893572""]","[""ACCOUNTANT"", ""DIGITAL-MEDIA""]",True
SEO-014,"[""18488289"", ""80679862"", ""18354623"", ""39166680"", ""12085736"", ""50219114"", ""20628003"", ""24574164"", ""42156237"", ""23864858""]","[""ACCOUNTANT"", ""DIGITAL-MEDIA""]",True
SEO-015,"[""39166680"", ""18488289"", ""42156237"", ""23864858"", ""18442517"", ""12085736"", ""80679862"", ""18354623"", ""20628003"", ""27981289""]","[""ACCOUNTANT"", ""DIGITAL-MEDIA""]",True
SEO-016,"[""18488289"", ""39166680"", ""80679862"", ""23864858"", ""42156237"", ""12085736"", ""18354623"", ""50219114"", ""20628003"", ""16536141""]","[""ACCOUNTANT"", ""DIGITAL-MEDIA""]",True
SEO-017,"[""18488289"", ""39166680"", ""18442517"", ""42156237"", ""20628003"", ""80679862"", ""18354623"", ""23864858"", ""27419236"", ""27981289""]","[""DIGITAL-MEDIA""]",True
SEO-018,"[""18488289"", ""18354623"", ""39166680"", ""12085736"", ""80679862"", ""50219114"", ""24574164"", ""20628003"", ""42156237"", ""23864858""]","[""ACCOUNTANT"", ""DIGITAL-MEDIA""]",True
SEO-019,"[""39166680"", ""18488289"", ""42156237"", ""18442517"", ""23864858"", ""80679862"", ""12085736"", ""27981289"", ""18354623"", ""20628003""]","[""ACCOUNTANT"", ""DIGITAL-MEDIA""]",True
SEO-020,"[""18488289"", ""18354623"", ""50219114"", ""80679862"", ""12085736"", ""39166680"", ""24574164"", ""20628003"", ""28679359"", ""16536141""]","[""ACCOUNTANT"", ""DIGITAL-MEDIA""]",True
SRE-F-001,"[""83816738"", ""21780877"", ""22450718"", ""36856210"", ""10089434"", ""10247517"", ""24913648"", ""57002858"", ""20824105"", ""17688766""]","[""INFORMATION-TECHNOLOGY""]",True
SRE-F-002,"[""83816738"", ""22450718"", ""10089434"", ""21780877"", ""20824105"", ""36856210"", ""17688766"", ""10247517"", ""29051656"", ""24913648""]","[""INFORMATION-TECHNOLOGY""]",True
SRE-F-003,"[""83816738"", ""21780877"", ""22450718"", ""36856210"", ""10247517"", ""57002858"", ""24913648"", ""11584809"", ""27058381"", ""10089434""]","[""INFORMATION-TECHNOLOGY""]",True
SRE-F-004,"[""83816738"", ""22450718"", ""10247517"", ""57002858"", ""24913648"", ""21780877"", ""10089434"", ""36856210"", ""20824105"", ""17688766""]","[""INFORMATION-TECHNOLOGY""]",True
SRE-F-005,"[""83816738"", ""21780877"", ""10089434"", ""20824105"", ""22450718"", ""36856210"", ""10247517"", ""24913648"", ""57002858"", ""27058381""]","[""INFORMATION-TECHNOLOGY""]",True
SRE-E-006,"[""83816738"", ""57002858"", ""20824105"", ""10089434"", ""10247517"", ""29051656"", ""21780877"", ""24913648"", ""36856210"", ""22450718""]","[""CHEF"", ""INFORMATION-TECHNOLOGY""]",True
SRE-E-007,"[""20824105"", ""83816738"", ""10247517"", ""24913648"", ""57002858"", ""36856210"", ""10089434"", ""21780877"", ""17688766"", ""22450718""]","[""INFORMATION-TECHNOLOGY""]",True
SRE-E-008,"[""83816738"", ""10247517"", ""57002858"", ""36856210"", ""29051656"", ""20824105"", ""22450718"", ""24913648"", ""17688766"", ""21780877""]","[""CHEF"", ""INFORMATION-TECHNOLOGY""]",True
SRE-E-009,"[""83816738"", ""20824105"", ""57002858"", ""10247517"", ""24913648"", ""36856210"", ""10089434"", ""21780877"", ""29051656"", ""22450718""]","[""INFORMATION-TECHNOLOGY""]",True
SRE-E-010,"[""83816738"", ""57002858"", ""10247517"", ""20824105"", ""29051656"", ""36856210"", ""24913648"", ""21780877"", ""22450718"", ""17688766""]","[""CHEF"", ""INFORMATION-TECHNOLOGY""]",True
SRE-E-011,"[""83816738"", ""20824105"", ""10247517"", ""24913648"", ""57002858"", ""36856210"", ""21780877"", ""22450718"", ""29051656"", ""17688766""]","[""INFORMATION-TECHNOLOGY""]",True
SRE-E-012,"[""83816738"", ""20824105"", ""36856210"", ""57002858"", ""10247517"", ""29051656"", ""24913648"", ""21780877"", ""70089206"", ""22450718""]","[""CHEF"", ""INFORMATION-TECHNOLOGY""]",True
SRE-E-013,"[""20824105"", ""83816738"", ""57002858"", ""24913648"", ""10247517"", ""36856210"", ""17688766"", ""29051656"", ""22450718"", ""21780877""]","[""INFORMATION-TECHNOLOGY""]",True
SRE-E-014,"[""83816738"", ""20824105"", ""57002858"", ""24913648"", ""10247517"", ""36856210"", ""29051656"", ""22450718"", ""21780877"", ""17688766""]","[""INFORMATION-TECHNOLOGY""]",True
SRE-E-015,"[""83816738"", ""10247517"", ""57002858"", ""21780877"", ""36856210"", ""20824105"", ""22450718"", ""11584809"", ""24913648"", ""29051656""]","[""CHEF"", ""INFORMATION-TECHNOLOGY""]",True
SRE-E-016,"[""83816738"", ""20824105"", ""24913648"", ""57002858"", ""22450718"", ""29051656"", ""10247517"", ""21780877"", ""36856210"", ""17688766""]","[""INFORMATION-TECHNOLOGY""]",True
SRE-E-017,"[""83816738"", ""36856210"", ""10247517"", ""57002858"", ""21780877"", ""70089206"", ""22450718"", ""24913648"", ""20824105"", ""11584809""]","[""CHEF"", ""INFORMATION-TECHNOLOGY""]",True
SRE-E-018,"[""83816738"", ""20824105"", ""24913648"", ""57002858"", ""10247517"", ""22450718"", ""36856210"", ""29051656"", ""21780877"", ""17688766""]","[""CHEF"", ""INFORMATION-TECHNOLOGY""]",True
SRE-E-019,"[""83816738"", ""57002858"", ""36856210"", ""10247517"", ""21780877"", ""11584809"", ""70089206"", ""20824105"", ""22450718"", ""24913648""]","[""CHEF"", ""INFORMATION-TECHNOLOGY""]",True
SRE-E-020,"[""83816738"", ""20824105"", ""22450718"", ""24913648"", ""36856210"", ""57002858"", ""10247517"", ""29051656"", ""21780877"", ""11584809""]","[""CHEF"", ""INFORMATION-TECHNOLOGY""]",True
SD001,"[""83816738"", ""16186411"", ""26746496"", ""20674668"", ""51363762"", ""28126340"", ""10641230"", ""70089206"", ""46260230"", ""12763627""]","[""INFORMATION-TECHNOLOGY""]",True
SD002,"[""83816738"", ""16186411"", ""26746496"", ""20674668"", ""28126340"", ""51363762"", ""12763627"", ""70089206"", ""13385306"", ""28697203""]","[""INFORMATION-TECHNOLOGY""]",True
SD003,"[""83816738"", ""20674668"", ""16186411"", ""26746496"", ""51588273"", ""12011623"", ""28126340"", ""12472574"", ""70089206"", ""27152464""]","[""ENGINEERING"", ""INFORMATION-TECHNOLOGY""]",True
SD004,"[""83816738"", ""16186411"", ""26746496"", ""20674668"", ""28126340"", ""51363762"", ""70089206"", ""30223363"", ""12763627"", ""28697203""]","[""INFORMATION-TECHNOLOGY""]",True
SD005,"[""83816738"", ""16186411"", ""26746496"", ""20674668"", ""28126340"", ""51363762"", ""70089206"", ""12763627"", ""30223363"", ""10641230""]","[""INFORMATION-TECHNOLOGY""]",True
SD006,"[""83816738"", ""16186411"", ""20674668"", ""26746496"", ""28697203"", ""28126340"", ""21283365"", ""28897981"", ""13385306"", ""70089206""]","[""INFORMATION-TECHNOLOGY""]",True
SD007,"[""83816738"", ""85101052"", ""16186411"", ""20674668"", ""26746496"", ""28697203"", ""28126340"", ""35990852"", ""70089206"", ""11919526""]","[""DESIGNER"", ""INFORMATION-TECHNOLOGY""]",True
SD008,"[""83816738"", ""16186411"", ""26746496"", ""20674668"", ""30223363"", ""79541391"", ""70089206"", ""51363762"", ""36434348"", ""20001721""]","[""INFORMATION-TECHNOLOGY""]",True
SD009,"[""83816738"", ""29051656"", ""16186411"", ""10089434"", ""26746496"", ""28697203"", ""20824105"", ""70089206"", ""13385306"", ""33381211""]","[""INFORMATION-TECHNOLOGY""]",True
SD010,"[""83816738"", ""16186411"", ""20674668"", ""26746496"", ""28697203"", ""33381211"", ""28897981"", ""21283365"", ""28126340"", ""37242217""]","[""INFORMATION-TECHNOLOGY""]",True
SD011,"[""83816738"", ""16186411"", ""20674668"", ""26746496"", ""28697203"", ""28897981"", ""33381211"", ""13385306"", ""22351830"", ""70089206""]","[""INFORMATION-TECHNOLOGY""]",True
SD012,"[""83816738"", ""16186411"", ""20674668"", ""26746496"", ""28697203"", ""33381211"", ""28897981"", ""21283365"", ""13385306"", ""70089206""]","[""INFORMATION-TECHNOLOGY""]",True
SD013,"[""83816738"", ""16186411"", ""20674668"", ""33381211"", ""26746496"", ""28897981"", ""28697203"", ""22351830"", ""37242217"", ""13385306""]","[""INFORMATION-TECHNOLOGY""]",True
SD014,"[""83816738"", ""20674668"", ""16186411"", ""33381211"", ""28697203"", ""28897981"", ""26746496"", ""21283365"", ""10089434"", ""13385306""]","[""INFORMATION-TECHNOLOGY""]",True
SD015,"[""83816738"", ""33381211"", ""16186411"", ""20674668"", ""28897981"", ""28697203"", ""26746496"", ""21283365"", ""57002858"", ""10089434""]","[""INFORMATION-TECHNOLOGY""]",True
SD016,"[""83816738"", ""16186411"", ""33381211"", ""20674668"", ""28697203"", ""26746496"", ""28897981"", ""21283365"", ""13385306"", ""10089434""]","[""INFORMATION-TECHNOLOGY""]",True
SD017,"[""83816738"", ""33381211"", ""20674668"", ""28897981"", ""21283365"", ""15802627"", ""16186411"", ""51363762"", ""57002858"", ""46260230""]","[""INFORMATION-TECHNOLOGY""]",True
SD018,"[""83816738"", ""33381211"", ""20674668"", ""16186411"", ""28897981"", ""26746496"", ""21283365"", ""28697203"", ""13385306"", ""51363762""]","[""INFORMATION-TECHNOLOGY""]",True
SD019,"[""83816738"", ""33381211"", ""20674668"", ""16186411"", ""28897981"", ""21283365"", ""26746496"", ""13385306"", ""10089434"", ""51363762""]","[""INFORMATION-TECHNOLOGY""]",True
SD020,"[""83816738"", ""33381211"", ""20674668"", ""16186411"", ""28897981"", ""21283365"", ""26746496"", ""28697203"", ""13385306"", ""10089434""]","[""INFORMATION-TECHNOLOGY""]",True
SE-F1,"[""83816738"", ""16186411"", ""26746496"", ""20674668"", ""70089206"", ""51363762"", ""28126340"", ""28697203"", ""79541391"", ""46260230""]","[""INFORMATION-TECHNOLOGY""]",True
SE-F2,"[""83816738"", ""20674668"", ""16186411"", ""26746496"", ""70089206"", ""18187364"", ""28126340"", ""52246737"", ""36856210"", ""28697203""]","[""INFORMATION-TECHNOLOGY""]",True
SE-F3,"[""83816738"", ""20674668"", ""16186411"", ""26746496"", ""33381211"", ""10641230"", ""28126340"", ""10089434"", ""28697203"", ""18159866""]","[""INFORMATION-TECHNOLOGY""]",True
SE-F4,"[""83816738"", ""16186411"", ""26746496"", ""28697203"", ""70089206"", ""51363762"", ""13385306"", ""20674668"", ""28126340"", ""36434348""]","[""INFORMATION-TECHNOLOGY""]",True
SE-F5,"[""16186411"", ""83816738"", ""26746496"", ""28697203"", ""20674668"", ""70089206"", ""13385306"", ""51363762"", ""10641230"", ""27485716""]","[""INFORMATION-TECHNOLOGY""]",True
SE-F6,"[""83816738"", ""52246737"", ""27058381"", ""36856210"", ""18187364"", ""20237244"", ""24913648"", ""51363762"", ""16186411"", ""70089206""]","[""INFORMATION-TECHNOLOGY""]",True
SE-F7,"[""83816738"", ""16186411"", ""70089206"", ""20674668"", ""28697203"", ""26746496"", ""33381211"", ""57002858"", ""27485716"", ""10089434""]","[""INFORMATION-TECHNOLOGY""]",True
SE-F8,"[""83816738"", ""10089434"", ""16186411"", ""26768723"", ""20674668"", ""57002858"", ""11584809"", ""70089206"", ""79541391"", ""28897981""]","[""INFORMATION-TECHNOLOGY""]",True
SE-F9,"[""83816738"", ""20674668"", ""16186411"", ""26746496"", ""28697203"", ""10265057"", ""28126340"", ""21283365"", ""33381211"", ""10641230""]","[""INFORMATION-TECHNOLOGY""]",True
SE-F10,"[""83816738"", ""28697203"", ""16186411"", ""70089206"", ""10089434"", ""26746496"", ""57002858"", ""12045067"", ""11584809"", ""20674668""]","[""INFORMATION-TECHNOLOGY""]",True
SE-E11,"[""83816738"", ""20674668"", ""16186411"", ""26746496"", ""28897981"", ""70089206"", ""33381211"", ""51363762"", ""28126340"", ""46260230""]","[""INFORMATION-TECHNOLOGY""]",True
SE-E12,"[""83816738"", ""29051656"", ""33381211"", ""16186411"", ""20824105"", ""28697203"", ""26746496"", ""28897981"", ""20674668"", ""70089206""]","[""INFORMATION-TECHNOLOGY""]",True
SE-E13,"[""83816738"", ""20674668"", ""70089206"", ""51363762"", ""16186411"", ""28897981"", ""26746496"", ""28697203"", ""36856210"", ""20001721""]","[""INFORMATION-TECHNOLOGY""]",True
SE-E14,"[""83816738"", ""20674668"", ""16186411"", ""26746496"", ""28697203"", ""21283365"", ""28126340"", ""28897981"", ""51363762"", ""33381211""]","[""INFORMATION-TECHNOLOGY""]",True
SE-E15,"[""83816738"", ""33381211"", ""29051656"", ""20824105"", ""57002858"", ""28897981"", ""26768723"", ""70089206"", ""16186411"", ""21780877""]","[""INFORMATION-TECHNOLOGY""]",True
SE-E16,"[""83816738"", ""16186411"", ""29051656"", ""20674668"", ""26746496"", ""28697203"", ""20824105"", ""28897981"", ""33381211"", ""70089206""]","[""INFORMATION-TECHNOLOGY""]",True
SE-E17,"[""83816738"", ""57002858"", ""20674668"", ""28897981"", ""33381211"", ""70089206"", ""16186411"", ""10089434"", ""28697203"", ""11584809""]","[""INFORMATION-TECHNOLOGY""]",True
SE-E18,"[""83816738"", ""20674668"", ""33381211"", ""28897981"", ""16186411"", ""51363762"", ""28697203"", ""26746496"", ""18159866"", ""46260230""]","[""INFORMATION-TECHNOLOGY""]",True
SE-E19,"[""83816738"", ""20824105"", ""20674668"", ""28697203"", ""29051656"", ""33381211"", ""28897981"", ""70089206"", ""51363762"", ""21283365""]","[""INFORMATION-TECHNOLOGY""]",True
SE-E20,"[""83816738"", ""20674668"", ""16186411"", ""26746496"", ""21283365"", ""28697203"", ""28126340"", ""28897981"", ""10641230"", ""33381211""]","[""INFORMATION-TECHNOLOGY""]",True
SDET-F-001,"[""83816738"", ""16186411"", ""26746496"", ""20674668"", ""70089206"", ""28697203"", ""36856210"", ""10089434"", ""79541391"", ""26768723""]","[""INFORMATION-TECHNOLOGY""]",True
SDET-F-002,"[""83816738"", ""16186411"", ""20674668"", ""26746496"", ""70089206"", ""10089434"", ""28697203"", ""36856210"", ""26768723"", ""89413122""]","[""INFORMATION-TECHNOLOGY""]",True
SDET-F-003,"[""83816738"", ""16186411"", ""26746496"", ""20674668"", ""70089206"", ""28697203"", ""79541391"", ""36856210"", ""89413122"", ""10089434""]","[""INFORMATION-TECHNOLOGY""]",True
SDET-F-004,"[""83816738"", ""16186411"", ""26746496"", ""20674668"", ""70089206"", ""28697203"", ""10089434"", ""36856210"", ""79541391"", ""26768723""]","[""INFORMATION-TECHNOLOGY""]",True
SDET-F-005,"[""83816738"", ""16186411"", ""26746496"", ""20674668"", ""70089206"", ""28697203"", ""36856210"", ""89413122"", ""10089434"", ""51363762""]","[""INFORMATION-TECHNOLOGY""]",True
SDET-E-006,"[""83816738"", ""20674668"", ""16186411"", ""26746496"", ""36856210"", ""70089206"", ""10089434"", ""89413122"", ""79541391"", ""51363762""]","[""INFORMATION-TECHNOLOGY""]",True
SDET-E-007,"[""83816738"", ""20674668"", ""16186411"", ""36856210"", ""26746496"", ""70089206"", ""10089434"", ""89413122"", ""11584809"", ""79541391""]","[""INFORMATION-TECHNOLOGY""]",True
SDET-E-008,"[""83816738"", ""20674668"", ""16186411"", ""36856210"", ""70089206"", ""26746496"", ""10089434"", ""89413122"", ""10247517"", ""79541391""]","[""INFORMATION-TECHNOLOGY""]",True
SDET-E-009,"[""83816738"", ""20674668"", ""16186411"", ""36856210"", ""26746496"", ""70089206"", ""10089434"", ""89413122"", ""11584809"", ""79541391""]","[""INFORMATION-TECHNOLOGY""]",True
SDET-E-010,"[""83816738"", ""20674668"", ""36856210"", ""70089206"", ""16186411"", ""10089434"", ""26746496"", ""89413122"", ""79541391"", ""11584809""]","[""INFORMATION-TECHNOLOGY""]",True
SDET-F-011,"[""83816738"", ""16186411"", ""26746496"", ""20674668"", ""70089206"", ""28697203"", ""36856210"", ""10089434"", ""51363762"", ""89413122""]","[""INFORMATION-TECHNOLOGY""]",True
SDET-F-012,"[""83816738"", ""16186411"", ""26746496"", ""20674668"", ""70089206"", ""10089434"", ""28697203"", ""36856210"", ""79541391"", ""51363762""]","[""INFORMATION-TECHNOLOGY""]",True
SDET-F-013,"[""83816738"", ""16186411"", ""26746496"", ""20674668"", ""70089206"", ""36856210"", ""10089434"", ""26768723"", ""28697203"", ""79541391""]","[""INFORMATION-TECHNOLOGY""]",True
SDET-F-014,"[""83816738"", ""16186411"", ""26746496"", ""20674668"", ""70089206"", ""36856210"", ""28697203"", ""10089434"", ""89413122"", ""10265057""]","[""INFORMATION-TECHNOLOGY""]",True
SDET-F-015,"[""83816738"", ""16186411"", ""26746496"", ""20674668"", ""70089206"", ""10089434"", ""36856210"", ""28697203"", ""51363762"", ""79541391""]","[""INFORMATION-TECHNOLOGY""]",True
SDET-E-016,"[""83816738"", ""20674668"", ""70089206"", ""36856210"", ""16186411"", ""26746496"", ""10089434"", ""89413122"", ""79541391"", ""11584809""]","[""INFORMATION-TECHNOLOGY""]",True
SDET-E-017,"[""83816738"", ""20674668"", ""36856210"", ""16186411"", ""70089206"", ""26746496"", ""10089434"", ""89413122"", ""11584809"", ""79541391""]","[""INFORMATION-TECHNOLOGY""]",True
SDET-E-018,"[""83816738"", ""20674668"", ""36856210"", ""10089434"", ""70089206"", ""16186411"", ""26746496"", ""79541391"", ""11584809"", ""89413122""]","[""INFORMATION-TECHNOLOGY""]",True
SDET-E-019,"[""83816738"", ""20674668"", ""36856210"", ""70089206"", ""16186411"", ""26746496"", ""89413122"", ""10089434"", ""11584809"", ""79541391""]","[""INFORMATION-TECHNOLOGY""]",True
SDET-E-020,"[""83816738"", ""36856210"", ""20674668"", ""70089206"", ""16186411"", ""26746496"", ""89413122"", ""11584809"", ""10089434"", ""51363762""]","[""INFORMATION-TECHNOLOGY""]",True
SA-F-001,"[""83816738"", ""10089434"", ""20824105"", ""11584809"", ""57002858"", ""33381211"", ""13385306"", ""21780877"", ""16186411"", ""21283365""]","[""INFORMATION-TECHNOLOGY""]",True
SA-F-002,"[""83816738"", ""10089434"", ""20824105"", ""57002858"", ""11584809"", ""21780877"", ""17688766"", ""36856210"", ""31243710"", ""33381211""]","[""INFORMATION-TECHNOLOGY""]",True
SA-F-003,"[""83816738"", ""10089434"", ""20824105"", ""11584809"", ""57002858"", ""36856210"", ""29051656"", ""33381211"", ""13385306"", ""16186411""]","[""INFORMATION-TECHNOLOGY""]",True
SA-F-004,"[""83816738"", ""20824105"", ""10089434"", ""57002858"", ""11584809"", ""33381211"", ""21780877"", ""13385306"", ""36856210"", ""29051656""]","[""INFORMATION-TECHNOLOGY""]",True
SA-F-005,"[""83816738"", ""10089434"", ""20824105"", ""57002858"", ""11584809"", ""36856210"", ""29051656"", ""33381211"", ""27058381"", ""17688766""]","[""INFORMATION-TECHNOLOGY""]",True
SA-F-006,"[""83816738"", ""10089434"", ""20824105"", ""57002858"", ""11584809"", ""33381211"", ""21780877"", ""13385306"", ""29051656"", ""17688766""]","[""INFORMATION-TECHNOLOGY""]",True
SA-F-007,"[""83816738"", ""20824105"", ""10089434"", ""57002858"", ""11584809"", ""33381211"", ""29051656"", ""36856210"", ""21780877"", ""13385306""]","[""INFORMATION-TECHNOLOGY""]",True
SA-F-008,"[""83816738"", ""20824105"", ""10089434"", ""57002858"", ""11584809"", ""21780877"", ""36856210"", ""17688766"", ""29051656"", ""13385306""]","[""INFORMATION-TECHNOLOGY""]",True
SA-F-009,"[""83816738"", ""10089434"", ""20824105"", ""57002858"", ""11584809"", ""29051656"", ""13385306"", ""33381211"", ""36856210"", ""17688766""]","[""INFORMATION-TECHNOLOGY""]",True
SA-F-010,"[""83816738"", ""20824105"", ""10089434"", ""57002858"", ""11584809"", ""21780877"", ""33381211"", ""13385306"", ""31243710"", ""10641230""]","[""INFORMATION-TECHNOLOGY""]",True
SA-E-011,"[""20824105"", ""83816738"", ""21283365"", ""33381211"", ""10089434"", ""57002858"", ""36856210"", ""27295996"", ""17688766"", ""28697203""]","[""INFORMATION-TECHNOLOGY""]",True
SA-E-012,"[""20824105"", ""57002858"", ""83816738"", ""10089434"", ""21283365"", ""27295996"", ""33381211"", ""36856210"", ""21780877"", ""10247517""]","[""INFORMATION-TECHNOLOGY""]",True
SA-E-013,"[""20824105"", ""21283365"", ""57002858"", ""83816738"", ""10089434"", ""33381211"", ""36856210"", ""27295996"", ""17688766"", ""28697203""]","[""INFORMATION-TECHNOLOGY""]",True
SA-E-014,"[""20824105"", ""21283365"", ""83816738"", ""57002858"", ""10089434"", ""36856210"", ""33381211"", ""27295996"", ""28697203"", ""21780877""]","[""INFORMATION-TECHNOLOGY""]",True
SA-E-015,"[""20824105"", ""83816738"", ""10089434"", ""21283365"", ""57002858"", ""33381211"", ""27295996"", ""36856210"", ""21780877"", ""11584809""]","[""INFORMATION-TECHNOLOGY""]",True
SA-E-016,"[""20824105"", ""21283365"", ""10089434"", ""83816738"", ""57002858"", ""33381211"", ""27295996"", ""36856210"", ""17688766"", ""11584809""]","[""INFORMATION-TECHNOLOGY""]",True
SA-E-017,"[""20824105"", ""83816738"", ""21283365"", ""57002858"", ""33381211"", ""10089434"", ""36856210"", ""27295996"", ""17688766"", ""21780877""]","[""INFORMATION-TECHNOLOGY""]",True
SA-E-018,"[""20824105"", ""10089434"", ""83816738"", ""21283365"", ""57002858"", ""33381211"", ""27295996"", ""36856210"", ""21780877"", ""17688766""]","[""INFORMATION-TECHNOLOGY""]",True
SA-E-019,"[""20824105"", ""83816738"", ""21283365"", ""10089434"", ""57002858"", ""33381211"", ""36856210"", ""27295996"", ""17688766"", ""21780877""]","[""INFORMATION-TECHNOLOGY""]",True
SA-E-020,"[""20824105"", ""21283365"", ""83816738"", ""10089434"", ""57002858"", ""33381211"", ""27295996"", ""36856210"", ""28697203"", ""10247517""]","[""INFORMATION-TECHNOLOGY""]",True
SE001,"[""57002858"", ""31243710"", ""22890839"", ""10089434"", ""17641670"", ""66832845"", ""22605864"", ""24913648"", ""16533554"", ""27058381""]","[""ENGINEERING"", ""INFORMATION-TECHNOLOGY""]",True
SE002,"[""20824105"", ""57002858"", ""83816738"", ""27058381"", ""66832845"", ""10089434"", ""31243710"", ""26768723"", ""29051656"", ""27770859""]","[""INFORMATION-TECHNOLOGY""]",True
SE003,"[""10089434"", ""24913648"", ""57002858"", ""22605864"", ""26768723"", ""10247517"", ""31243710"", ""25959103"", ""11580408"", ""47919212""]","[""ENGINEERING"", ""INFORMATION-TECHNOLOGY""]",True
SE004,"[""10089434"", ""57002858"", ""22890839"", ""66832845"", ""22605864"", ""17641670"", ""31243710"", ""26768723"", ""24913648"", ""27770859""]","[""ENGINEERING"", ""INFORMATION-TECHNOLOGY""]",True
SE005,"[""24913648"", ""17641670"", ""10089434"", ""31243710"", ""22450718"", ""27058381"", ""57002858"", ""66832845"", ""25959103"", ""16533554""]","[""INFORMATION-TECHNOLOGY""]",True
SE006,"[""66832845"", ""57002858"", ""20824105"", ""10089434"", ""17688766"", ""26768723"", ""27770859"", ""36856210"", ""27058381"", ""83816738""]","[""INFORMATION-TECHNOLOGY""]",True
SE007,"[""20824105"", ""57002858"", ""10089434"", ""29051656"", ""21780877"", ""36856210"", ""10247517"", ""21283365"", ""83816738"", ""70089206""]","[""INFORMATION-TECHNOLOGY""]",True
SE008,"[""22605864"", ""28078163"", ""64468610"", ""11981094"", ""47919212"", ""22890839"", ""14554542"", ""12472574"", ""15139979"", ""37335325""]","[""ENGINEERING""]",True
SE009,"[""57002858"", ""83816738"", ""24913648"", ""11584809"", ""10247517"", ""10089434"", ""22450718"", ""36856210"", ""26768723"", ""70089206""]","[""INFORMATION-TECHNOLOGY""]",True
SE010,"[""27058381"", ""20824105"", ""18187364"", ""20237244"", ""73030450"", ""36856210"", ""24913648"", ""13418452"", ""17688766"", ""29051656""]",[],False
SE011,"[""57002858"", ""31243710"", ""26768723"", ""10089434"", ""17641670"", ""10553553"", ""16533554"", ""24913648"", ""20824105"", ""15118506""]","[""INFORMATION-TECHNOLOGY""]",True
SE012,"[""22450718"", ""61315605"", ""21780877"", ""24913648"", ""66832845"", ""57002858"", ""22605864"", ""19090468"", ""26456899"", ""96029688""]",[],False
SE013,"[""21297521"", ""29051656"", ""20824105"", ""83816738"", ""36856210"", ""22605864"", ""66832845"", ""10089434"", ""17688766"", ""21366189""]",[],False
SE014,"[""83816738"", ""57002858"", ""36856210"", ""27295996"", ""11584809"", ""21780877"", ""10840430"", ""70089206"", ""26768723"", ""12045067""]","[""INFORMATION-TECHNOLOGY""]",True
SE015,"[""21297521"", ""20824105"", ""57002858"", ""36856210"", ""29051656"", ""18187364"", ""21366189"", ""22605864"", ""52246737"", ""10247517""]",[],False
SE016,"[""31243710"", ""66832845"", ""57002858"", ""16533554"", ""17641670"", ""10089434"", ""27058381"", ""26768723"", ""24913648"", ""27770859""]","[""INFORMATION-TECHNOLOGY""]",True
SE017,"[""27058381"", ""83816738"", ""22890839"", ""26768723"", ""24647794"", ""54227873"", ""27770859"", ""31243710"", ""21298336"", ""10089434""]","[""ENGINEERING"", ""INFORMATION-TECHNOLOGY""]",True
SE018,"[""20824105"", ""10089434"", ""83816738"", ""57002858"", ""36856210"", ""11584809"", ""29051656"", ""24913648"", ""10247517"", ""28697203""]","[""INFORMATION-TECHNOLOGY""]",True
SE019,"[""22605864"", ""64468610"", ""11981094"", ""28078163"", ""47919212"", ""28505854"", ""28762662"", ""14554542"", ""31677347"", ""37335325""]","[""ENGINEERING""]",True
SE020,"[""25959103"", ""22605864"", ""33381211"", ""57002858"", ""36856210"", ""18159866"", ""20879311"", ""10624813"", ""17688766"", ""52246737""]","[""ENGINEERING"", ""INFORMATION-TECHNOLOGY""]",True
TW-101,"[""11919526"", ""30968749"", ""20966771"", ""46260230"", ""85101052"", ""24083609"", ""21283733"", ""51363762"", ""20001721"", ""23398733""]",[],False
TW-102,"[""27152464"", ""28630325"", ""31677347"", ""37335325"", ""28078163"", ""56691064"", ""64468610"", ""12472574"", ""11981094"", ""51588273""]","[""ENGINEERING""]",True
TW-103,"[""51363762"", ""30968749"", ""10251432"", ""11020140"", ""27419236"", ""11981094"", ""31677347"", ""70089206"", ""27152464"", ""20966771""]",[],False
TW-104,"[""11919526"", ""30968749"", ""23398733"", ""21283733"", ""46260230"", ""44145704"", ""70089206"", ""17555081"", ""11020140"", ""20001721""]",[],False
TW-105,"[""16186411"", ""10251432"", ""26746496"", ""51363762"", ""70089206"", ""30968749"", ""11020140"", ""27152464"", ""28630325"", ""27419236""]",[],False
TW-106,"[""51363762"", ""27419236"", ""11020140"", ""30968749"", ""62994611"", ""16186411"", ""11981094"", ""10251432"", ""31677347"", ""18442517""]",[],False
TW-107,"[""30968749"", ""46260230"", ""51363762"", ""70089206"", ""11919526"", ""21283733"", ""16186411"", ""11020140"", ""37664296"", ""20966771""]",[],False
TW-108,"[""16186411"", ""10251432"", ""26746496"", ""51363762"", ""30968749"", ""70089206"", ""11020140"", ""27152464"", ""83816738"", ""28630325""]",[],False
