antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'problem solving', 'excel'})",frozenset({'communication'}),0.14653784219001612,0.8011272141706924,0.11594202898550725,0.7912087912087912,0.9876194157601192,1.0,-0.0014534242987649243,0.9524959742351045,-0.014475536214666754,0.13939980638915778,-0.04987320371935777,0.4679662046496217
frozenset({'negotiation'}),frozenset({'communication'}),0.11312399355877617,0.8011272141706924,0.0893719806763285,0.790035587188612,0.9861549741590514,1.0,-0.0012547291392772109,0.9471737765768712,-0.015583484968036033,0.1083455344070278,-0.0557724725171818,0.4507966880666678
"frozenset({'communication', 'microsoft office'})",frozenset({'leadership'}),0.26811594202898553,0.5483091787439613,0.14492753623188406,0.5405405405405405,0.985831646624598,1.0,-0.0020828957501925482,0.9830917874396133,-0.01925877973782176,0.2158273381294964,-0.017199017199017362,0.40242886057864025
frozenset({'microsoft office'}),frozenset({'leadership'}),0.3329307568438003,0.5483091787439613,0.17673107890499196,0.5308343409915357,0.9681295910594528,1.0,-0.005817910958637679,0.9627533741720206,-0.047028707450731594,0.2508571428571429,-0.03868760871392629,0.4265772292329191
"frozenset({'problem solving', 'excel', 'microsoft office'})",frozenset({'communication'}),0.06602254428341385,0.8011272141706924,0.050724637681159424,0.7682926829268293,0.9590145851207256,1.0,-0.002167819293073088,0.8582930756843801,-0.04375588820265878,0.062130177514792904,-0.16510318949343333,0.4158046329207011
"frozenset({'excel', 'organization'})",frozenset({'communication'}),0.16586151368760063,0.8011272141706924,0.12681159420289856,0.7645631067961166,0.9543591745133435,1.0,-0.006064578195783099,0.8446967810481933,-0.05422402550354999,0.1509343555342597,-0.18385676663653108,0.46142728204127437
frozenset({'powerpoint'}),frozenset({'leadership'}),0.17954911433172302,0.5483091787439613,0.09380032206119163,0.5224215246636772,0.9527863929989532,1.0,-0.004648105362241042,0.9457939261980904,-0.05695742492066069,0.14793650793650792,-0.057312774273998064,0.3467467388369781
"frozenset({'powerpoint', 'excel', 'communication'})",frozenset({'leadership'}),0.13325281803542674,0.5483091787439613,0.06924315619967794,0.5196374622356495,0.947708851830656,1.0,-0.0038205870226454136,0.940312338589615,-0.059849196476173545,0.1130834976988823,-0.06347642050503254,0.32296116870960156
"frozenset({'time management', 'microsoft office'})",frozenset({'communication'}),0.06682769726247988,0.8011272141706924,0.050724637681159424,0.7590361445783133,0.9474601925289096,1.0,-0.0028128492561734914,0.8253220611916264,-0.05609131806194743,0.062068965517241385,-0.21164821228232772,0.41117636374644306
"frozenset({'time management', 'excel'})",frozenset({'communication'}),0.09460547504025765,0.8011272141706924,0.071658615136876,0.7574468085106383,0.9454763177590078,1.0,-0.004132405527420585,0.8199141170155662,-0.05987976140153123,0.08695652173913043,-0.21963993453355168,0.4234470223457714
"frozenset({'leadership', 'excel', 'organization'})",frozenset({'communication'}),0.09863123993558776,0.8011272141706924,0.07447665056360708,0.7551020408163266,0.9425494821043996,1.0,-0.004539519916191476,0.8120638754696727,-0.06333879812312726,0.09024390243902439,-0.23143022391142665,0.4240334324684648
frozenset({'critical thinking'}),frozenset({'communication'}),0.07407407407407407,0.8011272141706924,0.05555555555555555,0.75,0.936180904522613,1.0,-0.003787201049680923,0.7954911433172303,-0.06857451403887693,0.06777996070726916,-0.257085020242915,0.4096733668341709
"frozenset({'organization', 'microsoft office'})",frozenset({'communication'}),0.09742351046698873,0.8011272141706924,0.07246376811594203,0.743801652892562,0.9284438722538311,1.0,-0.005584857419205946,0.7762453898498778,-0.0786722067485503,0.08771929824561404,-0.2882524174390205,0.4171269570995473
frozenset({'word'}),frozenset({'leadership'}),0.1320450885668277,0.5483091787439613,0.06642512077294686,0.5030487804878049,0.9174546040614592,1.0,-0.005976413296304078,0.9089238611777956,-0.0939238339751819,0.10819672131147541,-0.10020216512325548,0.31209707746857207
frozenset({'excel'}),frozenset({'leadership'}),0.48389694041867953,0.5483091787439613,0.2427536231884058,0.5016638935108153,0.9149288630549671,1.0,-0.02257151080927597,0.9063979418192962,-0.15265729712665968,0.30749617542070373,-0.1032681715856816,0.4721975855219275
"frozenset({'excel', 'communication'})",frozenset({'leadership'}),0.3965378421900161,0.5483091787439613,0.19887278582930756,0.5015228426395939,0.9146716160915942,1.0,-0.01855255276280271,0.906141464230546,-0.13389085124798242,0.266594711279007,-0.10358044463747658,0.4321123757985047
"frozenset({'powerpoint', 'excel'})",frozenset({'leadership'}),0.16143317230273752,0.5483091787439613,0.08091787439613526,0.5012468827930174,0.9141683236841815,1.0,-0.0075974157312111434,0.9056400966183574,-0.10069142389504265,0.1286811779769526,-0.104191393174817,0.32441198765201534
"frozenset({'word', 'excel'})",frozenset({'leadership'}),0.12640901771336555,0.5483091787439613,0.06320450885668277,0.5,0.9118942731277533,1.0,-0.006106715831563553,0.9033816425120773,-0.09958506224066391,0.10335747202106649,-0.106951871657754,0.3076358296622614
"frozenset({'excel', 'organization', 'microsoft office'})",frozenset({'communication'}),0.08494363929146538,0.8011272141706924,0.0607890499194847,0.7156398104265402,0.893291100050013,1.0,-0.007261611187607132,0.6993692968330648,-0.11547075089748456,0.07365853658536585,-0.42985973866492727,0.39575960370573243
